dataset,size,implementation,dims,k,resolution,tables,time,purity,classpurity,clusters,ari,ri,avgsilh,seed
Human_M1_10xV3-D1,42797,scanpy,50,30,0.1,100,59.451726272,0.921045867701007,0.9933406547187887,14,0.898021079632566,0.9748529741968914,0.23467344351170238,3
Human_M1_10xV3-D1,42797,scanpy,50,30,0.1,100,59.897148465,0.9284295628198238,0.9933640208425825,15,0.914346261420594,0.9790666589998234,0.2379987684322236,4
Human_M1_10xV3-D1,42797,scanpy,50,30,0.1,100,61.101621576,0.9199943921302896,0.9932939224712013,14,0.894087489339133,0.973893077277074,0.23490449350386206,42
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,63.17788223,0.8976797439072832,0.9870785335420708,16,0.7173729996038393,0.9392021277442608,0.2819020802422129,
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,60.993431468,0.9021193074280908,0.9978736827347712,18,0.6955208892560506,0.9343553714609493,0.2923641169656542,1
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,61.140378778,0.9638058742435217,0.9933640208425825,18,0.7420422505820358,0.9459839262340011,0.29344157635223894,10
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,67.043606387,0.9553239713064,0.9933640208425825,17,0.7044423126567478,0.9387611328337974,0.28019342213139975,1234
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,58.511754318,0.9543659602308573,0.9933406547187887,17,0.7147321079763188,0.9404839285631881,0.2724845028428046,12345
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,68.694148021,0.9688763231067599,0.9978736827347712,19,0.7516089916566663,0.94790816660397,0.3013300645356327,2
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,58.864921127,0.8988714162207632,0.99780358436339,17,0.7069518972516423,0.9367255512132265,0.29795858688654786,3
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,59.707095388,0.9660957543753067,0.9933640208425825,18,0.7208256651494975,0.9424530535556646,0.2742317092267603,4
Human_M1_10xV3-D1,42797,scanpy,50,30,0.2,100,62.962440802,0.9659321915087506,0.9932939224712013,18,0.717379964585972,0.9418443571858244,0.2751529908582165,42
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,61.781246444,0.9546697198401757,0.9887141622076314,16,0.8243667454914283,0.960996990548522,0.28771788033760404,
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,60.660075888,0.9592027478561581,0.9978736827347712,20,0.6216932798713921,0.9260641408113249,0.3130177028337855,1
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,60.420407856,0.9629179615393603,0.9933640208425825,19,0.633505488475822,0.9279430433883323,0.30286476062217593,10
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,65.687419335,0.9553239713064,0.9933640208425825,17,0.7044423126567478,0.9387611328337974,0.28019342213139975,1234
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,67.878500603,0.9672173283174055,0.99780358436339,20,0.6434372549782634,0.9298390692566384,0.3127871400081417,12345
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,60.955844811,0.9684790990022665,0.9978736827347712,19,0.6967121278524548,0.9384350968937288,0.29849634668955843,2
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,59.796510624,0.9644367595859523,0.99780358436339,19,0.6406396516229109,0.9294609503816943,0.30896039131210346,3
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,60.138469103,0.967591186298105,0.9978269504871837,20,0.637836728807066,0.9291802795340123,0.3067366040491695,4
Human_M1_10xV3-D1,42797,scanpy,50,30,0.3,100,61.378119053,0.9712129354861322,0.9977568521158026,21,0.6386379412531745,0.9297419946855096,0.3148784651669748,42
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,67.07588157,0.9458840572937356,0.9886206977124565,17,0.7332271946233953,0.9441519764839347,0.30494368400996996,
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,59.529137803,0.9780124775101059,0.9978736827347712,23,0.5770555078904439,0.9208147234700492,0.3086642336987075,1
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,60.212529164,0.9759562586162581,0.9978269504871837,23,0.5782469801894314,0.9207943155119419,0.3053419654457029,10
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,62.752205889,0.9775685211580251,0.9978736827347712,22,0.6060102923456515,0.9248946847698603,0.3098502170268244,1234
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,60.310891417,0.974110334836554,0.99780358436339,22,0.5990077877110376,0.9236496104132919,0.3154165901192082,12345
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,59.753885705,0.9778021823959623,0.9978736827347712,23,0.5992743406739128,0.923973594528582,0.2972353613608453,2
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,68.321072601,0.972918662523074,0.99780358436339,23,0.5720862682830694,0.9198486645240346,0.3086119905208671,3
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,59.292678269,0.9750917120358904,0.9978269504871837,23,0.5751870987160588,0.9203882988086642,0.30822709868809084,4
Human_M1_10xV3-D1,42797,scanpy,50,30,0.5,100,63.475504885,0.9698343341823025,0.9977568521158026,22,0.5951412920341816,0.9231390423723831,0.3188719419524725,42
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,109.738934955,0.9735729139892983,0.99780358436339,28,0.49207132679965226,0.9094158671504105,0.2988145236829923,
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,59.262058831,0.974110334836554,0.9978736827347712,27,0.5252968388987256,0.9137495591333968,0.2979299089156612,1
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,63.066805228,0.9708858097530201,0.9978269504871837,28,0.48901274368680486,0.9089934762520544,0.30077239859491783,10
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,66.912749475,0.9733626188751549,0.9978736827347712,28,0.49430278179150655,0.9097053305968769,0.29561233821289773,1234
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,58.336511827,0.9751150781596841,0.9985980325723766,29,0.504696746438063,0.9111600012023103,0.29448883400086673,12345
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,61.958190813,0.9725681706661682,0.9978736827347712,28,0.5021108419798073,0.9105614940698343,0.29114112271468245,2
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,61.814376888,0.9732691543799799,0.99780358436339,27,0.507169374677578,0.9112045549557877,0.2987773722107418,3
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,61.344615237,0.9711194709909573,0.9978269504871837,28,0.4863709456202577,0.9086775509270062,0.303048118762064,4
Human_M1_10xV3-D1,42797,scanpy,50,30,0.8,100,61.184072119,0.9728018319041054,0.9977568521158026,27,0.5222930605264701,0.9133124942481476,0.2998294786206054,42
Human_M1_10xV3-D1,42797,scanpy,50,30,0.9,100,60.926175633,0.9726850012851368,0.9978736827347712,1,0.48571046408975427,0.9086242591735945,0.2952785451399258,1
Human_M1_10xV3-D1,42797,scanpy,50,30,0.9,100,63.756331615,0.9726850012851368,0.9978736827347712,1,0.4810416811494606,0.9079434934138926,0.2948122158394193,2
Human_M1_10xV3-D1,42797,scanpy,50,30,0.9,100,69.071642466,0.9732457882561861,0.99780358436339,1,0.4947334020866495,0.9097609984922352,0.30060863372672253,3
Human_M1_10xV3-D1,42797,scanpy,50,30,0.9,100,61.756647196,0.9726616351613431,0.9986213986961703,1,0.48321588577874197,0.908363461215291,0.2876619736291577,4
Human_M1_10xV3-D1,42797,scanpy,50,30,1.0,100,60.755534038,0.9729653947706615,0.9978736827347712,1,0.4919829361500848,0.9094185075507906,0.295945335097064,1
Human_M1_10xV3-D1,42797,scanpy,50,30,1.0,100,59.936767898,0.9734560833703297,0.9986681309437577,1,0.47709247052936693,0.9074940913725249,0.2816684856252712,2
Human_M1_10xV3-D1,42797,scanpy,50,30,1.0,100,62.753218776,0.9698810664298899,0.99780358436339,1,0.48335505135986523,0.9082203259624282,0.29700956936336453,3
Human_M1_10xV3-D1,42797,scanpy,50,30,1.0,100,63.047473679,0.9653947706614949,0.9986213986961703,1,0.48765949448709134,0.9088742738590472,0.2958979199773499,4
Human_M1_10xV3-D1,42797,scanpy,50,30,1.1,100,58.786481411,0.9730822253896301,0.9978503166109775,1,0.4911092806498821,0.9091913479438968,0.2965482149422726,1
Human_M1_10xV3-D1,42797,scanpy,50,30,1.1,100,67.554678893,0.9710260064957824,0.9979204149823586,1,0.4761002603661198,0.9073211516994909,0.28576235714024983,2
Human_M1_10xV3-D1,42797,scanpy,50,30,1.1,100,60.370354857,0.9740402364651728,0.9985980325723766,1,0.49003355137511234,0.9092231539579045,0.284440448592783,3
Human_M1_10xV3-D1,42797,scanpy,50,30,1.1,100,60.33840302,0.9649508143094142,0.9986213986961703,1,0.4866755576545634,0.9087414970999832,0.29675099060810434,4
Human_M1_10xV3-D1,42797,scanpy,50,30,1.2,100,60.133949093,0.9692969133350469,0.998644764819964,1,0.4840089985728653,0.9084186486407705,0.2871543723142435,1
Human_M1_10xV3-D1,42797,scanpy,50,30,1.2,100,62.631457063,0.9728018319041054,0.9979204149823586,1,0.47253530231253504,0.9069151393641213,0.28462442956588413,2
Human_M1_10xV3-D1,42797,scanpy,50,30,1.2,100,60.219698119,0.9710026403719887,0.9985980325723766,1,0.4518954101649325,0.9043684262425109,0.28343387356515815,3
Human_M1_10xV3-D1,42797,scanpy,50,30,1.2,100,60.424524649,0.9649508143094142,0.9986213986961703,1,0.4833866520364473,0.9083703199228126,0.2942423148335692,4
Human_M1_10xV3-D2,33824,scanpy,10,10,0.05,20,83.695147964,0.8642975402081362,0.9943235572374646,12,0.8636948698340319,0.9546193749440399,0.30056982150302974,
Human_M1_10xV3-D2,33824,scanpy,10,10,0.05,20,55.53560313,0.8850224692526018,0.9965113528855251,13,0.765193650004269,0.9262038298128963,0.3713292499311821,10
Human_M1_10xV3-D2,33824,scanpy,10,10,0.05,20,82.738327067,0.9135820719016083,0.9748699148533586,12,0.8130733062575048,0.9421198910148052,0.363655841832577,1234
Human_M1_10xV3-D2,33824,scanpy,10,10,0.05,20,41.538837932,0.793046357615894,0.9881740775780511,10,0.7017835705392548,0.9011366469095011,0.3953133527056493,12345
Human_M1_10xV3-D2,33824,scanpy,10,10,0.05,20,38.540119492,0.8741426206244087,0.9827341532639546,12,0.7664722353101857,0.9261447071936153,0.3465085442614982,42
Human_M1_10xV3-D2,33824,scanpy,10,10,0.08,20,36.714640336,0.8946901608325449,0.9943235572374646,14,0.7327865634046187,0.9216250706170817,0.4075277386636535,
Human_M1_10xV3-D2,33824,scanpy,10,10,0.08,20,62.433086297,0.8987405392620624,0.995151371807001,14,0.7637814484880017,0.9285856921939696,0.3957941230274419,10
Human_M1_10xV3-D2,33824,scanpy,10,10,0.08,20,38.72587131,0.9261766792809839,0.9941757332071902,14,0.808281289294994,0.9406789766839788,0.40320789497901727,1234
Human_M1_10xV3-D2,33824,scanpy,10,10,0.08,20,43.043913736,0.8920884578997161,0.9950922421948912,14,0.6301616531506384,0.8936737391810798,0.3994094995384209,12345
Human_M1_10xV3-D2,33824,scanpy,10,10,0.08,20,38.145758894,0.892827578051088,0.9946192052980133,14,0.7368324630639603,0.92264406213313,0.40207968128126115,42
Human_M1_10xV3-D2,33824,scanpy,10,10,0.1,20,37.622134699,0.8950449385052034,0.9945600756859035,15,0.5491664183055636,0.8796107985891605,0.443215867508641,
Human_M1_10xV3-D2,33824,scanpy,10,10,0.1,20,49.038112673,0.8987405392620624,0.995151371807001,14,0.7637814484880017,0.9285856921939696,0.3957941230274419,10
Human_M1_10xV3-D2,33824,scanpy,10,10,0.1,20,37.719969305,0.9376478240302744,0.9941757332071902,15,0.636899616517755,0.8994286274970728,0.44884879277506146,1234
Human_M1_10xV3-D2,33824,scanpy,10,10,0.1,20,41.987063634,0.934247871333964,0.9950922421948912,15,0.6629779635375492,0.905794437308185,0.4466317152856103,12345
Human_M1_10xV3-D2,33824,scanpy,10,10,0.1,20,38.285634518,0.9237819299905392,0.9887653736991485,15,0.6260899843710818,0.8979098707442728,0.4588837530736637,42
Human_M1_10xV3-D2,33824,scanpy,10,10,0.2,20,37.187370005,0.9269749290444654,0.9945600756859035,17,0.550062044690116,0.8820579145521634,0.40011124006495885,
Human_M1_10xV3-D2,33824,scanpy,10,10,0.2,20,59.265263908,0.9364356669820246,0.995151371807001,17,0.6311237097970547,0.9001094283303718,0.38957893905218643,10
Human_M1_10xV3-D2,33824,scanpy,10,10,0.2,20,38.04617833,0.9376478240302744,0.9941757332071902,16,0.5252075477090926,0.8773435154561516,0.44408337273168835,1234
Human_M1_10xV3-D2,33824,scanpy,10,10,0.2,20,40.741836333,0.9338930936613056,0.9950922421948912,16,0.5751406762093281,0.8876776699480469,0.45250361806868356,12345
Human_M1_10xV3-D2,33824,scanpy,10,10,0.2,20,44.011917654,0.9358148060548723,0.9942052980132451,17,0.6299567101178404,0.8989848678261654,0.38754053429771473,42
Human_M1_10xV3-D2,33824,scanpy,10,10,0.3,20,37.474228917,0.941195600756859,0.9945600756859035,18,0.5573268462813505,0.8847184341680132,0.4030770562387954,
Human_M1_10xV3-D2,33824,scanpy,10,10,0.3,20,46.290054076,0.9346913434247871,0.995151371807001,18,0.5651484335823671,0.8859582329943984,0.39601852512501884,10
Human_M1_10xV3-D2,33824,scanpy,10,10,0.3,20,36.884340451,0.9289262062440871,0.9941757332071902,18,0.48761264620785905,0.8696789170631204,0.40708597780906636,1234
Human_M1_10xV3-D2,33824,scanpy,10,10,0.3,20,42.466247109,0.922688032166509,0.9943531220435194,18,0.5061224332607179,0.8734658677648802,0.3971210037059752,12345
Human_M1_10xV3-D2,33824,scanpy,10,10,0.3,20,38.58836159,0.9500946073793756,0.9942052980132451,19,0.47964334411311516,0.8698941196211756,0.3929740758575795,42
Human_M1_10xV3-D2,33824,scanpy,10,10,0.5,20,36.697227055,0.9479659413434248,0.9943235572374646,21,0.4562253869710396,0.8661247593802575,0.3907776866208071,
Human_M1_10xV3-D2,33824,scanpy,10,10,0.5,20,45.093037726,0.945127719962157,0.995151371807001,20,0.5016763144891871,0.8748199416512771,0.38418809937857523,10
Human_M1_10xV3-D2,33824,scanpy,10,10,0.5,20,37.524412192,0.9431764427625354,0.9945896404919584,21,0.4571164084285286,0.8663727320822677,0.3911541744175812,1234
Human_M1_10xV3-D2,33824,scanpy,10,10,0.5,20,40.180141376,0.9348982970671712,0.9947670293282876,21,0.4752474036359726,0.8694077543926083,0.3601411844096752,12345
Human_M1_10xV3-D2,33824,scanpy,10,10,0.5,20,38.776478723,0.9466059602649006,0.9942052980132451,20,0.4792033294023041,0.8700845273565196,0.38936181788065083,42
Human_M1_10xV3-D2,33824,scanpy,10,10,0.8,20,36.662317166,0.9531397824030274,0.993968779564806,28,0.38106574957671374,0.8532859991316025,0.35556331843447486,
Human_M1_10xV3-D2,33824,scanpy,10,10,0.8,20,41.539109924,0.9505085146641438,0.9948557237464523,26,0.3616932110381859,0.8495475908991522,0.35455151934172,10
Human_M1_10xV3-D2,33824,scanpy,10,10,0.8,20,37.851094276,0.9426738410596026,0.9945896404919584,26,0.3509269587141272,0.8475699856991057,0.36640303753350606,1234
Human_M1_10xV3-D2,33824,scanpy,10,10,0.8,20,41.42548359,0.9505676442762535,0.9944713812677389,27,0.3972465817688555,0.8559688066410391,0.35320958724492757,12345
Human_M1_10xV3-D2,33824,scanpy,10,10,0.8,20,38.315320339,0.9446251182592242,0.9942052980132451,24,0.3631078874730926,0.8497951842402002,0.38103430577594266,42
Human_M1_10xV3-D2,33824,scanpy,10,10,0.9,20,103.701365353,0.9496215704824976,0.9952105014191107,1,0.3348785670025352,0.8454271958971898,0.34146832593764964,1
Human_M1_10xV3-D2,33824,scanpy,10,10,0.9,20,38.143648722,0.940042573320719,0.9943531220435194,1,0.37866978407744456,0.8524394944788959,0.3650584486031864,2
Human_M1_10xV3-D2,33824,scanpy,10,10,0.9,20,40.643434813,0.9568353831598865,0.9943531220435194,1,0.3794940208428142,0.8531095455861251,0.35331691909871016,3
Human_M1_10xV3-D2,33824,scanpy,10,10,0.9,20,44.373268823,0.9457485808893094,0.9943826868495743,1,0.38697858859583917,0.8538542381479454,0.3680887510861583,4
Human_M1_10xV3-D2,33824,scanpy,10,10,1.0,20,41.160751278,0.954381504257332,0.9948557237464523,1,0.3478337790463267,0.8476585393865907,0.3378369255687376,1
Human_M1_10xV3-D2,33824,scanpy,10,10,1.0,20,39.395203338,0.9573084200567644,0.9943531220435194,1,0.3592440159453229,0.8495864238256754,0.34707330306510303,2
Human_M1_10xV3-D2,33824,scanpy,10,10,1.0,20,45.251199346,0.9525780510879849,0.9946192052980133,1,0.3486170643356645,0.847681252094527,0.3418796743540468,3
Human_M1_10xV3-D2,33824,scanpy,10,10,1.0,20,42.791234449,0.9436199148533586,0.9946192052980133,1,0.352871265423178,0.8480323585320665,0.34797393973238494,4
Human_M1_10xV3-D2,33824,scanpy,10,10,1.1,20,40.7686605,0.9505380794701986,0.9946192052980133,1,0.33608293491387886,0.8453120851941367,0.34200152742025547,1
Human_M1_10xV3-D2,33824,scanpy,10,10,1.1,20,38.133578921,0.9562736518448439,0.9941166035950804,1,0.3511009127009659,0.8482204201733489,0.356076621329588,2
Human_M1_10xV3-D2,33824,scanpy,10,10,1.1,20,39.453358002,0.9522528382213813,0.9943531220435194,1,0.33175171185952984,0.8450326674892285,0.34326072401861507,3
Human_M1_10xV3-D2,33824,scanpy,10,10,1.1,20,41.588977328,0.9571901608325449,0.9943826868495743,1,0.3535218090373868,0.8486033055213614,0.35318575238810834,4
Human_M1_10xV3-D2,33824,scanpy,10,10,1.2,20,40.795199759,0.9566579943235572,0.9948557237464523,1,0.3290530762196223,0.844545957863843,0.33017080868162485,1
Human_M1_10xV3-D2,33824,scanpy,10,10,1.2,20,40.200689756,0.9385643330179754,0.9946192052980133,1,0.32599478808353055,0.8437327128531075,0.33607005220102387,2
Human_M1_10xV3-D2,33824,scanpy,10,10,1.2,20,39.934159557,0.9551501892147588,0.9946192052980133,1,0.34495370041389384,0.8470530285927539,0.3410197165143572,3
Human_M1_10xV3-D2,33824,scanpy,10,10,1.2,20,39.409901588,0.9579588457899716,0.9943826868495743,1,0.34441808766992216,0.8469708121563672,0.35061023753844056,4
Human_M1_10xV3-D2,33824,scanpy,10,20,0.05,20,45.687448211,0.831717123935667,0.993052270577105,10,0.7624863713237711,0.9237058270347293,0.39669490711319105,
Human_M1_10xV3-D2,33824,scanpy,10,20,0.05,20,43.533528489,0.7840882213812678,0.9926383632923368,9,0.7317326254373964,0.912449947778953,0.26184734164981455,10
Human_M1_10xV3-D2,33824,scanpy,10,20,0.05,20,44.153879752,0.8271050141911069,0.9707899716177862,10,0.7555845903257009,0.9217197237994859,0.31562550538627165,1234
Human_M1_10xV3-D2,33824,scanpy,10,20,0.05,20,42.177176004,0.8055227057710501,0.9976348155156102,10,0.7428967367179535,0.9167601736078838,0.281110556368141,12345
Human_M1_10xV3-D2,33824,scanpy,10,20,0.05,20,46.461578656,0.7931941816461684,0.9847741248817408,8,0.7446009766115738,0.9174183858559576,0.40607945726382755,42
Human_M1_10xV3-D2,33824,scanpy,10,20,0.08,20,45.251403046,0.9163907284768212,0.9966296121097445,13,0.6503286012112384,0.9023958560804227,0.40201532689118485,
Human_M1_10xV3-D2,33824,scanpy,10,20,0.08,20,53.115318017,0.8483029801324503,0.9926383632923368,11,0.7691857753364094,0.9268364605450194,0.3126054492204177,10
Human_M1_10xV3-D2,33824,scanpy,10,20,0.08,20,44.459292162,0.9229836802270577,0.9960087511825922,13,0.7973678912739227,0.9376256314139799,0.40705219921438873,1234
Human_M1_10xV3-D2,33824,scanpy,10,20,0.08,20,42.845744767,0.9117786187322611,0.9976348155156102,12,0.807453899846206,0.9407116209570157,0.36810161872537434,12345
Human_M1_10xV3-D2,33824,scanpy,10,20,0.08,20,44.848428636,0.9058952223273415,0.9976348155156102,12,0.8041831998308908,0.939503894739913,0.3927484388281732,42
Human_M1_10xV3-D2,33824,scanpy,10,20,0.1,20,46.67229585,0.9078760643330179,0.9966296121097445,13,0.6290901838318729,0.8960138438849852,0.3989916743725634,
Human_M1_10xV3-D2,33824,scanpy,10,20,0.1,20,54.50032303,0.9165089877010407,0.9926383632923368,12,0.8067673621392306,0.9405328912457643,0.3465723533293396,10
Human_M1_10xV3-D2,33824,scanpy,10,20,0.1,20,43.592282001,0.9229836802270577,0.9960087511825922,14,0.628624806694825,0.8963524104322824,0.4402269709679487,1234
Human_M1_10xV3-D2,33824,scanpy,10,20,0.1,20,43.225551792,0.9117786187322611,0.9976348155156102,13,0.6220043954922305,0.8951818615894851,0.40149519032344466,12345
Human_M1_10xV3-D2,33824,scanpy,10,20,0.1,20,45.305830418,0.9045352412488175,0.9962748344370861,12,0.800757485747489,0.9385487757221068,0.39559062601976325,42
Human_M1_10xV3-D2,33824,scanpy,10,20,0.2,20,44.182403526,0.8894571901608326,0.9939096499526963,15,0.5412313244482344,0.8772473325924478,0.3929397627009306,
Human_M1_10xV3-D2,33824,scanpy,10,20,0.2,20,45.582714987,0.8975579470198676,0.9918105487228004,14,0.5367670643006387,0.8769111558443923,0.39551669761784863,10
Human_M1_10xV3-D2,33824,scanpy,10,20,0.2,20,44.169182213,0.9425260170293283,0.9960087511825922,16,0.6155530059857255,0.8965491729007968,0.3955724609153826,1234
